#TradeId,Factor,Up/Down,Base NPV,ShiftSize_1,ShiftSize_2,Scenario NPV,Difference
CVA,IndexCurve/EUR-EURIBOR-6M/11/30Y,Up,110658.68,0.000001,#N/A,110658.68,0.00
CVA,SwaptionVolatility/EUR/8/1Y/15Y/ATM,Up,110658.68,0.000001,#N/A,110658.92,0.24
CVA,SwaptionVolatility/EUR/9/1Y/20Y/ATM,Up,110658.68,0.000001,#N/A,110659.64,0.95
CVA,SwaptionVolatility/EUR/19/2Y/15Y/ATM,Up,110658.68,0.000001,#N/A,110659.26,0.57
CVA,SwaptionVolatility/EUR/20/2Y/20Y/ATM,Up,110658.68,0.000001,#N/A,110659.54,0.86
CVA,SwaptionVolatility/EUR/30/3Y/15Y/ATM,Up,110658.68,0.000001,#N/A,110659.54,0.85
CVA,SwaptionVolatility/EUR/31/3Y/20Y/ATM,Up,110658.68,0.000001,#N/A,110659.25,0.57
CVA,SwaptionVolatility/EUR/41/4Y/15Y/ATM,Up,110658.68,0.000001,#N/A,110659.88,1.20
CVA,SwaptionVolatility/EUR/42/4Y/20Y/ATM,Up,110658.68,0.000001,#N/A,110658.98,0.30
CVA,SwaptionVolatility/EUR/51/5Y/12Y/ATM,Up,110658.68,0.000001,#N/A,110658.93,0.25
CVA,SwaptionVolatility/EUR/52/5Y/15Y/ATM,Up,110658.68,0.000001,#N/A,110660.82,2.14
CVA,SwaptionVolatility/EUR/61/7Y/10Y/ATM,Up,110658.68,0.000001,#N/A,110658.92,0.23
CVA,SwaptionVolatility/EUR/62/7Y/12Y/ATM,Up,110658.68,0.000001,#N/A,110661.27,2.59
CVA,SwaptionVolatility/EUR/63/7Y/15Y/ATM,Up,110658.68,0.000001,#N/A,110659.76,1.07
CVA,SwaptionVolatility/EUR/71/10Y/7Y/ATM,Up,110658.68,0.000001,#N/A,110658.88,0.20
CVA,SwaptionVolatility/EUR/72/10Y/10Y/ATM,Up,110658.68,0.000001,#N/A,110660.78,2.10
CVA,SwaptionVolatility/EUR/73/10Y/12Y/ATM,Up,110658.68,0.000001,#N/A,110659.63,0.95
CVA,SwaptionVolatility/EUR/81/12Y/5Y/ATM,Up,110658.68,0.000001,#N/A,110658.84,0.16
CVA,SwaptionVolatility/EUR/82/12Y/7Y/ATM,Up,110658.68,0.000001,#N/A,110660.42,1.74
CVA,SwaptionVolatility/EUR/83/12Y/10Y/ATM,Up,110658.68,0.000001,#N/A,110659.45,0.76
CVA,SwaptionVolatility/EUR/88/15Y/1Y/ATM,Up,110658.68,0.000001,#N/A,110658.71,0.03
CVA,SwaptionVolatility/EUR/89/15Y/2Y/ATM,Up,110658.68,0.000001,#N/A,110658.78,0.10
CVA,SwaptionVolatility/EUR/90/15Y/3Y/ATM,Up,110658.68,0.000001,#N/A,110658.89,0.20
CVA,SwaptionVolatility/EUR/91/15Y/4Y/ATM,Up,110658.68,0.000001,#N/A,110659.20,0.52
CVA,SwaptionVolatility/EUR/92/15Y/5Y/ATM,Up,110658.68,0.000001,#N/A,110659.66,0.98
CVA,SwaptionVolatility/EUR/93/15Y/7Y/ATM,Up,110658.68,0.000001,#N/A,110659.32,0.64
CVA,SwaptionVolatility/EUR/99/20Y/1Y/ATM,Up,110658.68,0.000001,#N/A,110658.81,0.12
CVA,SwaptionVolatility/EUR/100/20Y/2Y/ATM,Up,110658.68,0.000001,#N/A,110658.83,0.15
CVA,SwaptionVolatility/EUR/101/20Y/3Y/ATM,Up,110658.68,0.000001,#N/A,110658.82,0.14
CVA,SwaptionVolatility/EUR/102/20Y/4Y/ATM,Up,110658.68,0.000001,#N/A,110658.81,0.13
CVA,SurvivalProbability/BANK/0/2W,Up,110658.68,0.000001,#N/A,110658.68,0.00
CVA,SurvivalProbability/BANK/1/1M,Up,110658.68,0.000001,#N/A,110658.68,0.00
CVA,SurvivalProbability/BANK/2/3M,Up,110658.68,0.000001,#N/A,110658.67,-0.02
CVA,SurvivalProbability/BANK/3/6M,Up,110658.68,0.000001,#N/A,110658.66,-0.02
CVA,SurvivalProbability/BANK/4/1Y,Up,110658.68,0.000001,#N/A,110658.59,-0.09
CVA,SurvivalProbability/BANK/5/2Y,Up,110658.68,0.000001,#N/A,110658.54,-0.15
CVA,SurvivalProbability/BANK/6/3Y,Up,110658.68,0.000001,#N/A,110658.52,-0.17
CVA,SurvivalProbability/BANK/7/5Y,Up,110658.68,0.000001,#N/A,110658.64,-0.04
CVA,SurvivalProbability/BANK/8/10Y,Up,110658.68,0.000001,#N/A,110659.79,1.11
CVA,SurvivalProbability/BANK/9/15Y,Up,110658.68,0.000001,#N/A,110661.42,2.74
CVA,SurvivalProbability/BANK/10/20Y,Up,110658.68,0.000001,#N/A,110661.01,2.33
